accommodates,bathrooms,bed_type,bedrooms,beds,calculated_host_listings_count,cancellation_policy,guests_included,has_availability,host_is_superhost,host_listings_count,instant_bookable,maximum_nights,number_of_reviews,property_type,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,room_type,price
4,1,Real Bed,2,2,1,moderate,1,t,f,1,f,1125,2,Apartment,9,10,9,90,10,Entire home/apt,$165.00 
4,1,Real Bed,2,3,1,strict,4,t,f,1,f,1125,9,House,10,10,10,100,10,Entire home/apt,$250.00 
8,3,Real Bed,4,6,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$599.00 
10,2,Real Bed,4,8,1,strict,10,t,f,1,f,365,0,House,,,,,,Entire home/apt,$495.00 
4,1,Real Bed,2,1,1,moderate,1,t,f,1,f,1125,2,House,10,10,10,100,10,Entire home/apt,$185.00 
16,1,Airbed,0,1,1,flexible,1,t,f,1,f,1125,0,Other,,,,,,Entire home/apt,"$1,500.00 "
5,1,Real Bed,1,2,7,strict,2,t,t,7,f,365,14,Loft,10,10,10,97,9,Entire home/apt,$169.00 
7,2.5,Real Bed,2,3,1,flexible,1,t,f,1,f,5,0,Townhouse,,,,,,Entire home/apt,$300.00 
4,1,Real Bed,2,2,1,moderate,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$199.00 
10,2,Real Bed,3,1,1,flexible,1,t,f,1,f,1125,9,House,10,10,10,100,9,Entire home/apt,$750.00 
6,0.5,Real Bed,3,6,2,flexible,1,t,f,2,f,4,7,House,10,10,10,90,9,Entire home/apt,$500.00 
4,1,Real Bed,1,2,3,moderate,1,t,f,3,f,1125,0,House,,,,,,Entire home/apt,$95.00 
16,6,Real Bed,10,16,6,strict,1,t,t,6,f,1125,0,House,,,,,,Entire home/apt,$500.00 
8,2.5,Real Bed,4,5,1,strict,6,t,f,1,f,1125,0,House,,,,,,Entire home/apt,"$1,400.00 "
8,3,Real Bed,3,4,7,strict,1,t,f,339,f,165,2,House,10,10,8,80,8,Entire home/apt,$700.00 
6,2,Real Bed,2,2,1,strict,0,t,f,1,f,365,31,House,10,10,10,98,9,Entire home/apt,$171.00 
5,2.5,Real Bed,3,3,1,moderate,4,t,f,1,f,5,5,House,10,10,10,100,8,Entire home/apt,$850.00 
4,1,Real Bed,2,2,2,strict,4,t,f,2,t,1125,4,House,10,10,9,100,10,Entire home/apt,$150.00 
4,2,Real Bed,2,2,7,strict,1,t,f,339,f,180,2,House,10,10,10,90,9,Entire home/apt,$229.00 
2,1,Real Bed,1,1,1,moderate,1,t,f,1,f,7,17,House,10,10,10,96,10,Private room,$50.00 
6,3.5,Real Bed,3,3,1,strict,1,t,f,1,f,1125,1,House,10,10,10,100,10,Entire home/apt,$630.00 
3,1,Real Bed,1,1,1,moderate,1,t,f,1,f,1125,3,Apartment,9,10,9,87,7,Shared room,$105.00 
5,1,Real Bed,2,2,2,strict,1,t,f,4,f,1125,7,House,9,9,9,93,10,Entire home/apt,$250.00 
2,1,Real Bed,1,2,1,moderate,2,t,f,1,f,1125,2,Apartment,10,10,10,100,9,Shared room,$150.00 
8,2,Real Bed,3,1,7,strict,1,t,f,339,f,180,7,House,10,10,10,88,9,Entire home/apt,$229.00 
4,1,Real Bed,2,2,1,moderate,4,t,t,1,f,30,124,House,10,10,10,99,9,Entire home/apt,$195.00 
2,1,Real Bed,1,1,4,strict,1,t,t,4,f,21,61,House,10,10,10,97,10,Private room,$55.00 
6,3,Real Bed,3,4,1,strict,1,t,f,1,f,7,0,House,,,,,,Entire home/apt,"$1,500.00 "
4,1,Real Bed,1,2,1,moderate,4,t,t,1,t,1125,20,House,10,10,10,99,10,Private room,$175.00 
4,1,Real Bed,2,2,1,strict,1,t,f,1,f,6,1,House,10,10,10,100,10,Entire home/apt,$200.00 
4,1,Real Bed,2,2,7,strict,1,t,f,339,f,180,4,House,10,10,10,85,9,Entire home/apt,$258.00 
8,2,Real Bed,2,3,1,moderate,2,t,f,1,f,5,3,Apartment,7,9,9,80,9,Entire home/apt,$245.00 
4,1,Real Bed,2,2,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$500.00 
6,1,Real Bed,3,3,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$500.00 
6,1,Real Bed,3,3,1,strict,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$250.00 
6,2,Real Bed,2,2,1,strict,4,t,t,1,f,1125,28,House,10,10,10,100,10,Entire home/apt,$270.00 
2,1,Real Bed,1,1,11,flexible,1,t,f,12,f,1125,0,Apartment,,,,,,Entire home/apt,$150.00 
3,1,Real Bed,1,1,4,strict,1,t,t,4,f,1125,1,House,10,10,10,100,10,Entire home/apt,$125.00 
2,1,Real Bed,1,1,1,strict,1,t,f,1,f,4,3,Apartment,10,10,10,100,10,Entire home/apt,$165.00 
6,1,Real Bed,1,3,3,flexible,1,t,f,3,f,1125,14,House,10,10,9,90,9,Private room,$60.00 
7,2,Real Bed,3,3,1,strict,1,t,f,1,f,1125,12,House,10,10,10,100,10,Entire home/apt,$431.00 
2,1,Real Bed,1,1,2,flexible,1,t,f,2,f,90,0,House,,,,,,Private room,$70.00 
4,1,Real Bed,2,2,7,strict,1,t,f,339,f,180,5,House,9,9,10,93,9,Entire home/apt,$249.00 
7,1,Real Bed,3,3,1,strict,1,t,f,1,f,1125,7,House,10,10,10,90,9,Entire home/apt,$500.00 
4,1,Real Bed,2,2,7,strict,1,t,f,339,f,180,6,House,10,9,9,93,9,Entire home/apt,$599.00 
2,1,Real Bed,1,1,1,strict,1,t,f,1,t,1125,11,House,10,10,10,98,10,Private room,$59.00 
2,1,Real Bed,1,1,2,flexible,2,t,f,2,f,1125,2,Apartment,10,10,7,80,5,Private room,$60.00 
3,1,Airbed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Private room,$120.00 
5,1,Real Bed,2,2,1,moderate,1,t,f,1,f,1125,4,House,10,10,10,100,10,Entire home/apt,$140.00 
5,1,Real Bed,2,3,10,strict,1,t,t,10,f,1125,3,House,10,10,10,100,10,Entire home/apt,$199.00 
4,1,Real Bed,2,2,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$199.00 
4,1,Real Bed,0,4,1,strict,1,t,f,1,f,1125,1,House,10,10,10,100,10,Entire home/apt,$400.00 
2,1,Real Bed,0,1,1,strict,1,t,f,1,f,14,5,House,10,10,10,100,10,Entire home/apt,$89.00 
5,1,Real Bed,1,2,1,flexible,1,t,f,1,f,1125,2,Apartment,10,10,9,80,9,Entire home/apt,$249.00 
2,2,Real Bed,1,1,1,strict,1,t,f,1,f,90,43,Loft,10,10,10,95,9,Entire home/apt,$119.00 
3,1,Real Bed,1,1,1,strict,1,t,t,2,f,1125,33,House,10,10,10,96,9,Private room,$147.00 
9,2,Real Bed,3,3,1,flexible,6,t,f,1,t,15,2,House,10,10,10,100,10,Entire home/apt,$500.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Treehouse,,,,,,Private room,$105.00 
7,2,Real Bed,3,4,7,strict,1,t,f,339,f,180,4,House,9,9,10,90,9,Entire home/apt,$369.00 
6,2,Real Bed,3,4,1,strict,1,t,f,1,f,21,3,House,10,10,8,100,10,Entire home/apt,$615.00 
10,2,Real Bed,3,5,1,strict,1,t,f,1,f,1125,1,House,,,,,,Entire home/apt,$280.00 
4,1,Real Bed,1,1,1,flexible,1,t,f,1,f,14,0,Apartment,,,,,,Private room,$200.00 
8,2.5,Real Bed,4,5,1,strict,8,t,t,1,f,36,34,House,10,10,10,100,10,Entire home/apt,$381.00 
6,1,Real Bed,2,3,7,strict,4,t,t,7,f,365,5,House,10,10,10,92,10,Entire home/apt,$199.00 
2,1,Real Bed,1,1,2,strict,2,t,t,2,f,45,53,Apartment,10,10,10,98,10,Entire home/apt,$110.00 
4,1,Real Bed,2,2,1,flexible,4,t,f,1,f,30,9,Apartment,10,10,10,87,9,Entire home/apt,$259.00 
7,1,Real Bed,2,3,2,strict,7,t,f,2,f,14,0,House,,,,,,Entire home/apt,$400.00 
6,1,Real Bed,2,2,1,strict,2,t,f,1,f,14,1,House,10,10,10,94,10,Entire home/apt,$600.00 
8,2,Real Bed,4,5,1,strict,1,t,t,3,f,1125,44,House,10,10,10,99,10,Entire home/apt,$690.00 
4,1,Real Bed,2,2,4,strict,1,t,t,4,f,1125,0,House,,,,,,Entire home/apt,$135.00 
4,2,Real Bed,2,4,1,flexible,1,t,f,1,f,6,0,House,,,,,,Entire home/apt,$300.00 
6,1,Real Bed,2,2,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$499.00 
6,2,Real Bed,2,3,1,strict,1,t,f,1,f,30,2,Apartment,10,10,9,100,9,Entire home/apt,$190.00 
7,2,Real Bed,3,3,2,moderate,1,t,f,2,f,1125,0,House,,,,,,Entire home/apt,$900.00 
6,2,Real Bed,3,3,1,strict,1,t,f,1,f,5,6,House,10,10,10,97,10,Entire home/apt,$425.00 
8,2,Real Bed,3,2,2,strict,1,t,f,2,f,1125,1,House,10,10,10,100,10,Entire home/apt,$400.00 
6,2,Real Bed,2,2,1,strict,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$650.00 
2,1,Real Bed,2,1,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$160.00 
10,4,Real Bed,6,9,1,strict,10,t,f,1,f,60,19,House,10,10,10,93,9,Entire home/apt,$862.00 
2,1,Real Bed,1,1,1,flexible,2,t,f,1,f,30,1,House,10,10,10,100,10,Private room,$50.00 
8,3,Real Bed,4,5,1,strict,1,t,f,1,f,1125,25,House,10,10,10,94,9,Entire home/apt,$800.00 
6,2.5,Real Bed,2,2,1,moderate,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$285.00 
7,3,Real Bed,4,4,1,flexible,1,t,f,1,f,5,2,House,10,10,9,100,8,Entire home/apt,$400.00 
6,2,Real Bed,3,3,1,flexible,6,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$600.00 
6,1,Real Bed,1,2,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$300.00 
6,1.5,Real Bed,2,2,1,flexible,6,t,f,1,f,1125,2,House,10,10,10,100,10,Entire home/apt,$320.00 
4,2,Real Bed,4,4,1,moderate,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,"$2,100.00 "
8,1,Real Bed,2,6,1,strict,4,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$400.00 
6,2,Real Bed,3,3,2,moderate,6,t,t,2,f,1125,4,House,10,10,10,100,10,Entire home/apt,$499.00 
4,1,Real Bed,2,2,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$550.00 
4,1.5,Real Bed,2,2,1,strict,4,t,f,1,f,1125,12,House,10,10,10,100,10,Entire home/apt,$300.00 
6,2,Real Bed,3,3,2,strict,1,t,f,301,f,1125,8,House,10,10,10,95,9,Entire home/apt,$229.00 
2,1,Real Bed,1,1,1,strict,1,t,f,1,f,1125,0,Apartment,,,,,,Private room,$250.00 
2,1,Real Bed,0,1,1,flexible,1,t,f,1,f,1125,0,Loft,,,,,,Entire home/apt,$250.00 
5,2,Real Bed,2,3,6,strict,4,t,t,6,f,1125,54,Apartment,10,10,10,95,9,Entire home/apt,$165.00 
6,2,Real Bed,2,2,17,strict,1,t,f,19,f,1125,1,House,10,10,10,100,10,Entire home/apt,$300.00 
4,2,Real Bed,2,2,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$225.00 
2,1,Real Bed,1,1,1,strict,1,t,f,1,f,1125,1,Apartment,10,10,10,100,8,Entire home/apt,$450.00 
2,1,Airbed,1,1,1,moderate,1,t,f,1,f,365,54,Apartment,10,10,10,94,9,Private room,$75.00 
2,1,Real Bed,1,1,2,strict,2,t,t,2,f,14,81,House,10,10,10,98,10,Private room,$90.00 
5,1.5,Real Bed,2,2,1,strict,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$249.00 
4,1,Real Bed,1,2,1,strict,3,t,f,2,f,1125,0,House,,,,,,Entire home/apt,$192.00 
4,1,Real Bed,1,1,1,strict,2,t,f,1,f,5,0,House,,,,,,Entire home/apt,$150.00 
8,0.5,Real Bed,4,3,3,strict,1,t,f,6,f,1125,0,House,,,,,,Entire home/apt,$850.00 
5,1,Real Bed,1,1,1,flexible,2,t,f,1,f,1125,2,Apartment,10,10,10,100,10,Entire home/apt,$350.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,3,Apartment,10,10,10,100,10,Private room,$50.00 
1,1,Real Bed,1,1,1,flexible,2,t,f,1,f,1125,0,Apartment,,,,,,Private room,$150.00 
4,1,Real Bed,1,2,2,strict,2,t,f,2,f,21,3,House,10,9,10,80,7,Private room,$150.00 
2,1.5,Real Bed,1,1,2,flexible,1,t,f,2,f,1125,0,House,,,,,,Private room,$750.00 
2,1,Real Bed,1,1,1,strict,2,t,f,1,t,1125,6,House,10,10,10,95,10,Private room,$97.00 
10,2,Real Bed,5,5,1,strict,1,t,f,2,f,730,1,House,10,10,8,100,10,Entire home/apt,$980.00 
10,2,Real Bed,3,4,1,strict,6,t,f,1,f,1125,1,House,10,10,10,100,10,Entire home/apt,$200.00 
6,,Real Bed,2,,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$800.00 
4,2,Real Bed,2,2,1,moderate,1,t,f,1,f,1125,7,House,10,10,9,97,9,Entire home/apt,$175.00 
2,1,Real Bed,1,1,3,moderate,1,t,f,11,f,1125,33,Apartment,9,9,10,93,9,Private room,$60.00 
6,2,Real Bed,2,2,1,strict,4,t,f,1,f,21,0,House,,,,,,Entire home/apt,$499.00 
7,3,Real Bed,4,4,1,strict,1,t,f,1,f,1125,1,House,6,4,10,80,10,Entire home/apt,$400.00 
4,1,Real Bed,2,2,1,flexible,1,t,f,1,f,90,20,House,10,10,10,96,10,Entire home/apt,$200.00 
5,1,Real Bed,2,2,10,strict,1,t,t,10,f,90,15,House,10,10,10,100,10,Entire home/apt,$199.00 
4,2.5,Real Bed,2,2,2,strict,2,t,f,2,t,14,2,House,10,10,10,100,10,Entire home/apt,$775.00 
10,2,Real Bed,4,4,5,strict,6,t,f,5,f,1125,5,House,10,10,10,96,9,Entire home/apt,$697.00 
4,1,Real Bed,2,2,1,strict,4,t,f,1,f,5,0,House,,,,,,Entire home/apt,$325.00 
7,3,Real Bed,4,4,2,strict,1,t,f,2,f,1125,0,House,,,,,,Entire home/apt,"$1,545.00 "
2,1,Real Bed,0,1,7,strict,1,t,f,339,f,360,35,House,9,9,10,93,9,Entire home/apt,$129.00 
5,2,Real Bed,3,2,1,strict,1,t,t,2,f,1125,2,House,10,10,10,90,8,Entire home/apt,$575.00 
2,1,Real Bed,1,2,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Private room,$350.00 
3,1,Real Bed,1,1,1,flexible,1,t,t,1,f,1125,14,Apartment,10,10,10,96,10,Entire home/apt,$99.00 
6,1,Real Bed,3,3,3,strict,1,t,f,3,f,1125,1,House,10,10,10,97,8,Entire home/apt,$500.00 
3,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,11,Apartment,10,10,10,96,10,Entire home/apt,$72.00 
6,1,Real Bed,2,2,1,moderate,1,t,f,1,t,21,4,House,10,10,10,100,10,Entire home/apt,$165.00 
4,1,Real Bed,2,2,1,strict,3,t,f,1,f,14,1,House,10,10,10,100,10,Entire home/apt,$275.00 
3,1,Real Bed,2,2,1,flexible,1,t,f,1,f,1125,2,House,10,10,10,100,10,Entire home/apt,$400.00 
4,2,Real Bed,2,2,1,flexible,1,t,f,1,f,180,0,Condominium,,,,,,Entire home/apt,$150.00 
4,1,Real Bed,1,1,1,moderate,1,t,f,3,f,1125,1,Apartment,10,10,10,100,10,Entire home/apt,$129.00 
6,2,Real Bed,3,5,2,strict,4,t,t,2,f,9,3,House,10,10,10,100,9,Entire home/apt,$749.00 
6,2,Real Bed,3,3,1,strict,6,t,f,1,f,1125,0,House,,,,,,Entire home/apt,"$2,000.00 "
16,4,Real Bed,7,7,7,strict,1,t,f,339,f,180,19,House,9,9,10,85,9,Entire home/apt,"$1,000.00 "
3,1,Real Bed,1,1,1,moderate,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$180.00 
3,1,Real Bed,1,1,1,strict,3,t,f,1,f,14,12,Apartment,10,9,10,93,9,Entire home/apt,$112.00 
4,2,Real Bed,2,2,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,"$1,200.00 "
8,2,Real Bed,3,4,9,strict,1,t,t,12,f,1125,6,House,10,10,10,100,9,Entire home/apt,$475.00 
15,2.5,Real Bed,2,8,10,strict,1,t,t,12,t,1125,1,House,10,10,8,100,8,Entire home/apt,$199.00 
6,1.5,Real Bed,2,2,1,flexible,1,t,f,1,f,1125,1,Apartment,10,10,10,100,10,Entire home/apt,$550.00 
7,3,Real Bed,4,5,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$800.00 
6,3,Real Bed,3,3,17,strict,1,t,f,21,f,1125,1,House,8,10,10,100,6,Entire home/apt,$650.00 
2,1,Real Bed,1,1,1,moderate,1,t,t,1,f,1125,11,Apartment,10,10,9,96,9,Entire home/apt,$110.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$250.00 
4,1,Real Bed,2,2,17,strict,1,t,f,19,f,1125,3,Apartment,10,10,10,93,9,Entire home/apt,$150.00 
7,3,Real Bed,3,5,1,strict,4,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$595.00 
5,2,Real Bed,3,3,1,flexible,3,t,f,1,f,1125,1,House,10,10,10,100,10,Entire home/apt,$375.00 
8,2,Real Bed,3,4,1,strict,8,t,f,1,f,1125,0,House,,,,,,Entire home/apt,"$1,100.00 "
5,2.5,Real Bed,3,3,2,strict,6,t,f,2,f,4,0,House,,,,,,Entire home/apt,$600.00 
5,2,Real Bed,2,4,1,strict,4,t,f,1,f,60,9,House,10,10,10,89,9,Entire home/apt,$240.00 
2,1,Real Bed,1,1,2,strict,2,t,f,2,f,1125,4,Apartment,10,10,10,100,10,Private room,$40.00 
6,2.5,Real Bed,2,2,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$550.00 
6,2,Real Bed,3,3,1,flexible,1,t,f,1,f,24,0,House,,,,,,Entire home/apt,$400.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,15,3,Apartment,10,10,10,100,10,Entire home/apt,$99.00 
4,1.5,Real Bed,2,2,1,strict,4,t,f,1,f,6,4,Townhouse,10,10,10,95,10,Entire home/apt,$95.00 
5,1.5,Real Bed,2,3,6,strict,1,t,t,6,f,1125,4,House,10,10,10,100,10,Entire home/apt,$150.00 
4,2,Real Bed,2,2,1,strict,1,t,f,1,f,1125,4,Apartment,10,10,10,100,10,Entire home/apt,$200.00 
5,1,Real Bed,0,3,1,moderate,1,t,f,1,f,1125,17,Earth House,10,10,10,99,10,Entire home/apt,$98.00 
4,1.5,Real Bed,2,2,2,flexible,4,t,f,2,f,1125,4,Apartment,10,10,9,100,9,Entire home/apt,$200.00 
4,1,Real Bed,1,1,1,strict,4,t,f,1,f,30,0,Apartment,,,,,,Entire home/apt,$500.00 
2,1,Real Bed,1,1,1,strict,2,t,f,1,f,1125,2,Apartment,10,9,9,90,8,Entire home/apt,$150.00 
7,,Real Bed,3,7,1,flexible,1,t,f,1,f,7,2,House,10,10,10,98,10,Entire home/apt,"$1,500.00 "
8,2,Real Bed,3,4,2,strict,1,t,f,8,f,1125,2,House,10,10,8,100,9,Entire home/apt,$450.00 
4,1,Real Bed,1,1,1,moderate,4,t,f,1,f,1125,18,Apartment,10,10,9,97,9,Entire home/apt,$154.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$400.00 
4,1,Real Bed,1,2,4,strict,2,t,f,4,f,365,15,House,10,9,10,95,9,Entire home/apt,$191.00 
8,2.5,Real Bed,4,4,1,strict,8,t,f,1,f,1125,0,House,,,,,,Entire home/apt,"$1,200.00 "
4,1,Real Bed,2,2,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$950.00 
6,2,Real Bed,3,3,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$500.00 
2,1,Real Bed,1,1,1,moderate,2,t,f,2,t,16,0,Apartment,,,,,,Entire home/apt,$174.00 
6,2,Real Bed,3,2,1,moderate,1,t,f,1,f,3,0,House,,,,,,Entire home/apt,$800.00 
2,1,Real Bed,1,1,2,strict,2,t,f,2,f,91,0,Apartment,,,,,,Entire home/apt,$112.00 
2,1,Real Bed,1,1,1,strict,2,t,f,1,t,30,5,House,10,10,9,96,9,Private room,$119.00 
12,3,Real Bed,4,5,1,flexible,1,t,f,1,f,31,3,House,10,10,10,90,10,Entire home/apt,"$1,250.00 "
5,1.5,Real Bed,2,3,1,flexible,1,t,f,1,f,1125,1,Townhouse,10,10,10,100,10,Entire home/apt,$500.00 
4,1,Real Bed,2,2,1,moderate,4,t,f,1,f,1125,1,House,10,10,10,100,10,Entire home/apt,$250.00 
4,1,Real Bed,2,2,4,strict,3,t,f,4,f,365,7,House,10,10,10,100,10,Entire home/apt,$220.00 
3,1,Real Bed,1,1,1,flexible,1,t,f,1,t,1125,11,House,10,9,9,93,10,Private room,$50.00 
4,1,Real Bed,1,1,1,strict,1,t,f,6,f,1125,2,House,,10,10,100,10,Entire home/apt,$79.00 
6,1,Real Bed,2,3,4,strict,4,t,f,4,f,365,7,House,10,10,10,100,9,Entire home/apt,$297.00 
10,1.5,Real Bed,4,5,2,strict,1,t,f,2,f,1125,13,House,10,9,10,95,9,Entire home/apt,$275.00 
6,1,Real Bed,2,3,1,strict,1,t,f,1,f,7,0,House,,,,,,Entire home/apt,$400.00 
5,1,Real Bed,2,2,1,strict,2,t,f,1,f,1125,5,Apartment,10,10,10,96,10,Entire home/apt,$79.00 
8,2,Real Bed,4,5,17,strict,1,t,f,19,f,1125,6,House,9,10,9,93,9,Entire home/apt,$320.00 
4,2,Real Bed,2,2,1,moderate,4,t,t,1,f,90,18,House,10,10,9,98,9,Entire home/apt,$250.00 
4,1,Real Bed,1,2,4,strict,4,t,f,4,f,365,59,Apartment,10,10,10,98,10,Entire home/apt,$105.00 
4,1,Real Bed,1,2,7,strict,1,t,f,7,f,1125,20,Camper/RV,10,10,10,95,9,Entire home/apt,$110.00 
4,1,Real Bed,1,2,2,strict,2,t,t,2,f,45,19,Apartment,10,10,10,98,10,Entire home/apt,$110.00 
4,1,Real Bed,1,1,1,strict,2,t,f,1,f,180,45,Apartment,10,10,10,95,10,Entire home/apt,$125.00 
5,3.5,Real Bed,3,2,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$550.00 
2,1,Real Bed,0,1,1,moderate,1,t,f,1,t,10,3,Apartment,10,10,10,100,10,Entire home/apt,$125.00 
6,1.5,Real Bed,3,2,1,moderate,5,t,f,1,f,1125,3,House,9,9,9,87,8,Entire home/apt,$500.00 
5,1.5,Real Bed,2,2,6,strict,1,t,t,6,f,1125,29,House,10,10,9,98,9,Entire home/apt,$215.00 
3,1,Real Bed,1,3,1,strict,2,t,t,2,f,30,70,Apartment,10,10,10,98,10,Entire home/apt,$200.00 
4,1,Real Bed,2,2,2,moderate,2,t,f,2,f,5,3,House,10,10,10,87,9,Entire home/apt,$130.00 
2,1,Real Bed,1,1,1,moderate,1,t,f,1,f,1125,4,Apartment,9,9,10,95,10,Entire home/apt,$300.00 
6,2,Real Bed,2,3,1,strict,1,t,t,1,f,1125,13,Apartment,10,10,10,100,10,Entire home/apt,$229.00 
3,1,Real Bed,1,1,7,flexible,1,t,f,7,f,1125,14,Camper/RV,10,10,10,100,10,Entire home/apt,$114.00 
4,1,Real Bed,2,1,2,flexible,2,t,f,2,f,1125,1,House,10,10,10,100,10,Entire home/apt,$295.00 
4,1,Real Bed,2,3,1,strict,1,t,t,2,f,1125,32,House,10,10,10,98,9,Entire home/apt,$199.00 
2,2,Real Bed,1,1,2,strict,4,t,t,2,f,1125,35,House,10,10,10,98,10,Private room,$99.00 
2,1,Real Bed,1,1,1,moderate,2,t,f,1,f,30,3,Apartment,9,8,7,80,7,Entire home/apt,$75.00 
2,1,Real Bed,1,1,1,strict,1,t,f,1,t,30,37,House,10,10,9,95,9,Entire home/apt,$325.00 
5,1,Real Bed,1,1,1,strict,1,t,f,1,f,1125,3,House,,,,,,Entire home/apt,$193.00 
2,1,Real Bed,1,1,7,strict,1,t,f,7,f,1125,26,Camper/RV,10,10,10,98,10,Entire home/apt,$100.00 
6,3,Real Bed,3,3,1,flexible,1,t,f,1,f,4,0,House,,,,,,Entire home/apt,$846.00 
2,1,Real Bed,1,1,1,flexible,2,t,f,1,t,1125,1,Apartment,10,10,10,100,10,Entire home/apt,$125.00 
3,1,Real Bed,1,2,3,moderate,1,t,f,3,f,5,23,House,10,10,10,97,9,Private room,$42.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,5,House,10,10,10,100,10,Private room,$60.00 
4,1,Real Bed,1,2,1,moderate,1,t,f,1,f,1125,0,House,,,,,,Private room,$200.00 
10,2.5,Real Bed,4,7,1,strict,8,t,f,1,t,1125,6,House,10,10,10,100,10,Entire home/apt,$249.00 
6,2,Real Bed,3,3,1,flexible,1,t,f,1,f,7,0,House,,,,,,Entire home/apt,$250.00 
4,1,Real Bed,1,2,1,strict,3,t,f,1,f,1125,5,Condominium,10,10,10,100,10,Entire home/apt,$99.00 
4,2,Real Bed,2,2,1,flexible,4,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$300.00 
2,1,Real Bed,1,1,1,moderate,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$100.00 
4,1,Real Bed,1,2,4,strict,1,t,f,4,f,365,41,Apartment,10,10,10,92,9,Entire home/apt,$85.00 
3,1,Real Bed,0,1,1,strict,2,t,f,1,f,90,7,Other,10,10,10,97,10,Entire home/apt,$75.00 
4,1,Real Bed,1,1,1,strict,2,t,f,1,f,1125,10,Apartment,10,10,10,94,9,Entire home/apt,$149.00 
4,2,Real Bed,2,2,17,strict,1,t,f,19,f,1125,3,House,9,10,10,93,10,Entire home/apt,$200.00 
4,1,Real Bed,1,2,1,flexible,1,t,f,1,f,1125,1,Apartment,10,10,10,100,10,Entire home/apt,$200.00 
4,1,Real Bed,1,1,1,flexible,1,t,f,1,f,30,6,Apartment,10,10,10,96,10,Entire home/apt,$115.00 
2,2,Real Bed,1,2,1,flexible,1,t,f,1,f,1125,1,House,10,10,10,100,10,Private room,$165.00 
2,1,Real Bed,1,1,2,strict,1,t,f,2,f,1000,13,House,10,10,10,98,9,Private room,$165.00 
6,1,Real Bed,3,3,4,strict,6,t,f,4,f,90,48,House,10,10,10,94,10,Entire home/apt,$115.00 
2,1,Real Bed,0,1,1,flexible,1,t,f,1,t,1125,2,Loft,10,10,10,90,10,Entire home/apt,$150.00 
2,1,Real Bed,0,1,2,flexible,1,t,f,2,f,1125,4,Apartment,10,10,10,100,10,Entire home/apt,$95.00 
2,1,Real Bed,0,1,7,strict,1,t,f,339,f,180,3,House,7,8,10,100,8,Entire home/apt,$399.00 
3,1,Real Bed,1,1,1,flexible,1,t,f,1,f,5,4,Apartment,9,10,10,100,10,Entire home/apt,$300.00 
6,1.5,Real Bed,3,4,1,strict,1,t,f,1,f,1125,11,House,10,10,10,96,10,Entire home/apt,$169.00 
7,2.5,Real Bed,3,4,1,strict,7,t,f,1,f,1125,0,House,,,,,,Entire home/apt,"$1,000.00 "
